,ID,Drug,Resistant,Lineage
103025,1733.5137_res,inh,1,2.2.1
103038,1733.2901_res,inh,1,2.2.1
103116,1733.2293_res,inh,1,2.2.1
103129,1733.1310_res,inh,1,2.2.1
103181,1733.1343_res,inh,1,2.2.1
103194,1733.2272_res,inh,1,2.2.1
103246,1733.1387_res,inh,1,2.2.1
103259,1733.4123_res,inh,1,2.2.1
103285,1733.2174_res,inh,1,2.2.1
103311,1733.2229_res,inh,1,2.2.1
103324,1733.1280_res,inh,1,2.2.1
103350,1733.1492_res,inh,1,2.2.1
103363,1733.1511_res,inh,1,2.2.1
103376,1400891.3_res,inh,1,2.2.1
103389,1733.1496_res,inh,1,2.2.1
103402,1733.1013_res,inh,1,2.2.1
103428,1733.2172_res,inh,1,2.2.1
103467,1733.1180_res,inh,1,2.2.1
103532,1733.2144_res,inh,1,2.2.1
103571,1733.2344_res,inh,1,2.2.1
103584,1733.1411_res,inh,1,2.2.1
103818,1479150601544T897615lib5757nextseqn0051151bp,inh,1,2.2.1
103922,TB-111-16572-19_S15_R.all,inh,1,2.2.1
103935,TB-111-19345-19_S56_R.all,inh,1,2.2.1
103987,TB-111-16720-19_S134_R.all,inh,1,2.2.1
104000,TB-111-18605-19_S71_R.all,inh,1,2.2.1
104247,TB-111-16810-18_S139_R.all,inh,1,2.2.1
104286,TB-111-20536-19_S46_R.all,inh,1,2.2.1
104299,TB-111-20347-18_S24_R.all,inh,1,2.2.1
104494,TB-111-17963-18-138_S99_R.all,inh,1,2.2.1
104520,TB-111-18741-18_S88_R.all,inh,1,2.2.1
104559,TB-111-15824-18_S139_R.all,inh,1,2.2.1
104624,TB-111-17835-18_S147_R.all,inh,1,2.2.1
104689,TB-111-19687-18_S122_R.all,inh,1,2.2.1
104728,TB-111-19502-19_S136_R.all,inh,1,2.2.1
104871,TB-111-24231-18F_S20_R.all,inh,1,2.2.1
104962,TB-111-22750-18F_S233_R.all,inh,1,2.2.1
105105,TB-111-22820-18F_S27_R.all,inh,1,2.2.1
105118,TB-111-15806-18-138_S35_R.all,inh,1,2.2.1
105313,TB-111-20401-19_S164_R.all,inh,1,2.2.1
105339,TB-111-19444-19_S87_R.all,inh,1,2.2.1
105352,TB-111-20450-18_S44_R.all,inh,1,2.2.1
42224,TB-111-14720-19_S45_R.all,inh,0,"2.2.1,4"
68380,X2159_ano_flt,inh,0,"2.2.1,4"
84487,TB-MoldovaSeq-DNA129-1719_S130_ndc,inh,0,"2.2.1,4"
21229,TB-333-4790-19_S226_R.all,inh,0,"2.2.1,4.2"
19045,TB-222-5911-19_S256_R.all,inh,0,"2.2.1,4.8"
22048,TB-333-1612-19_S46_R.all,inh,0,"2.2.1,4.8"
22698,TB-333-3642-19_S260_R.all,inh,0,"2.2.1,4.8"
23335,TB-222-1272-18_S103_R.all,inh,0,"2.2.1,4.8"
45110,TB-111-14934-18_S253_R.all,inh,0,"2.2.1,4.8"
46306,TB-111-18545-19_S18_R.all,inh,0,"2.2.1,4.8"
46540,TB-111-8884-18_S60_R.all,inh,0,"2.2.1,4.8"
49322,TB-111-1049-18-138_S153_R.all,inh,0,"2.2.1,4.8"
9126,1773.21375_sus,inh,0,"2.2.1,4.9"
54626,1397914.3_res,inh,0,"2.2.1,4.9"
81133,1397914.3_sus,inh,0,"2.2.1,4.9"
84825,TB-MoldovaSeq-DNA101-500_S102_ndc,inh,1,"2.2.1,4.9"
2002,1773.20475_sus,inh,0,2.2.1.1
8905,1773.21397_sus,inh,0,2.2.1.1
8944,1773.21399_sus,inh,0,2.2.1.1
8996,1773.21398_sus,inh,0,2.2.1.1
9529,1773.21395_sus,inh,0,2.2.1.1
9724,1773.21384_sus,inh,0,2.2.1.1
9815,1773.21407_sus,inh,0,2.2.1.1
10543,1773.20508_sus,inh,0,2.2.1.1
13624,rename_mycobacterium_tuberculosis_h3360.0.variants,inh,0,2.2.1.1
26221,X2420_ano_flt,inh,0,2.2.1.1
26351,X2788_ano_flt,inh,0,2.2.1.1
26429,X5054_ano_flt,inh,0,2.2.1.1
27976,X5081_ano_flt,inh,0,2.2.1.1
28808,X2617_ano_flt,inh,0,2.2.1.1
28938,X5042_ano_flt,inh,0,2.2.1.1
29757,X5023_ano_flt,inh,0,2.2.1.1
29822,X5057_ano_flt,inh,0,2.2.1.1
30043,X2735_ano_flt,inh,0,2.2.1.1
30589,X2370_ano_flt,inh,0,2.2.1.1
30719,X2851_ano_flt,inh,0,2.2.1.1
30810,X2652_ano_flt,inh,0,2.2.1.1
30823,X5018_ano_flt,inh,0,2.2.1.1
32539,1402585.3_sus,inh,0,2.2.1.1
33696,1733.10104_sus,inh,0,2.2.1.1
33709,1733.1731_sus,inh,0,2.2.1.1
35321,1397892.3_sus,inh,0,2.2.1.1
38753,1773.21406_sus,inh,0,2.2.1.1
39221,1773.21391_sus,inh,0,2.2.1.1
55679,1295802.3_sus,inh,0,2.2.1.1
59046,1422081.3_res,inh,0,2.2.1.1
66222,X1289_ano_flt,inh,0,2.2.1.1
67119,X1112_ano_flt,inh,0,2.2.1.1
67197,X132_ano_flt,inh,0,2.2.1.1
68900,X1151_ano_flt,inh,0,2.2.1.1
70317,X542_ano_flt,inh,0,2.2.1.1
71201,X1929_ano_flt,inh,0,2.2.1.1
72111,X738_ano_flt,inh,0,2.2.1.1
72657,X163_ano_flt,inh,0,2.2.1.1
73840,X650_ano_flt,inh,0,2.2.1.1
74256,X858_ano_flt,inh,0,2.2.1.1
74464,X1485_ano_flt,inh,0,2.2.1.1
74945,X773_ano_flt,inh,0,2.2.1.1
87295,S82_ano,inh,0,2.2.1.1
87399,S43_ano,inh,0,2.2.1.1
88101,S13_ano,inh,0,2.2.1.1
88712,S38_ano,inh,0,2.2.1.1
89505,S22_ano,inh,0,2.2.1.1
89791,S5_ano,inh,0,2.2.1.1
99580,1295802.3_res,inh,0,2.2.1.1
103753,S0248_01,inh,0,2.2.1.1
1690,1438836.3_sus,inh,1,2.2.1.1
2340,1773.18189_sus,inh,1,2.2.1.1
9750,1773.21402_sus,inh,1,2.2.1.1
9867,1773.21401_sus,inh,1,2.2.1.1
25532,1733.6995_sus,inh,1,2.2.1.1
30056,X2983_ano_flt,inh,1,2.2.1.1
61906,1733.7659_res,inh,1,2.2.1.1
61984,1733.9943_res,inh,1,2.2.1.1
62205,1733.8693_res,inh,1,2.2.1.1
63089,1733.9055_res,inh,1,2.2.1.1
63453,1773.21400_res,inh,1,2.2.1.1
63622,1773.15154_res,inh,1,2.2.1.1
78650,1773.21386_res,inh,1,2.2.1.1
87100,1773.21403_res,inh,1,2.2.1.1
87269,R90_ano,inh,1,2.2.1.1
89765,R39_ano,inh,1,2.2.1.1
98813,1773.21388_res,inh,1,2.2.1.1
99320,1773.21392_res,inh,1,2.2.1.1
102388,1733.2469_res,inh,1,2.2.1.1
65,TEST0247,inh,0,2.2.1.1.1
793,TEST0047,inh,0,2.2.1.1.1
806,TEST0063,inh,0,2.2.1.1.1
832,TEST0062,inh,0,2.2.1.1.1
910,TEST0066,inh,0,2.2.1.1.1
1391,Serialsamples.XD00939481.dedup_reads.bam.indelqualed_reads.bam.vars,inh,0,2.2.1.1.1
1404,Serialsamples.XD00944189.dedup_reads.bam.indelqualed_reads.bam.vars,inh,0,2.2.1.1.1
1443,Serialsamples.XD00127950.dedup_reads.bam.indelqualed_reads.bam.vars,inh,0,2.2.1.1.1
1482,Serialsamples.XD00946265.dedup_reads.bam.indelqualed_reads.bam.vars,inh,0,2.2.1.1.1
1521,Serialsamples.XD00920047.dedup_reads.bam.indelqualed_reads.bam.vars,inh,0,2.2.1.1.1
3172,CS5564-LDJ7638-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
3224,70_01_RefAl,inh,0,2.2.1.1.1
3237,107_01_RefAl,inh,0,2.2.1.1.1
3380,IonXpress_004_2020_10_11_sample no 2991.sorted,inh,0,2.2.1.1.1
3445,S0070_01,inh,0,2.2.1.1.1
3653,Test011,inh,0,2.2.1.1.1
3861,Test030,inh,0,2.2.1.1.1
4199,Test066,inh,0,2.2.1.1.1
4589,Test008,inh,0,2.2.1.1.1
4667,Test062,inh,0,2.2.1.1.1
4680,Test047,inh,0,2.2.1.1.1
4797,Test063,inh,0,2.2.1.1.1
5889,Test183,inh,0,2.2.1.1.1
6435,B,inh,0,2.2.1.1.1
10894,S0004_C,inh,0,2.2.1.1.1
10907,Test827,inh,0,2.2.1.1.1
11245,Test872,inh,0,2.2.1.1.1
11531,Test843,inh,0,2.2.1.1.1
11973,Test892,inh,0,2.2.1.1.1
12129,Test873,inh,0,2.2.1.1.1
12233,ERR026481,inh,0,2.2.1.1.1
12246,ERR026474,inh,0,2.2.1.1.1
12285,ERR026473,inh,0,2.2.1.1.1
12363,ERR257930,inh,0,2.2.1.1.1
12441,S0166_01,inh,0,2.2.1.1.1
12662,S0212_C,inh,0,2.2.1.1.1
12688,S0180_C,inh,0,2.2.1.1.1
12805,S0209_C,inh,0,2.2.1.1.1
12844,S0176_C,inh,0,2.2.1.1.1
12870,S0224_C,inh,0,2.2.1.1.1
12883,S0223_C,inh,0,2.2.1.1.1
12896,S0170_C,inh,0,2.2.1.1.1
12922,S0214_C,inh,0,2.2.1.1.1
12948,S0220_C,inh,0,2.2.1.1.1
12974,S0190_C,inh,0,2.2.1.1.1
14248,BTN-1027-LDC9245_L2_1.fq.sorted,inh,0,2.2.1.1.1
15067,TEST0030,inh,0,2.2.1.1.1
15236,TEST0008,inh,0,2.2.1.1.1
15262,TEST0011,inh,0,2.2.1.1.1
15314,S0252_01,inh,0,2.2.1.1.1
15340,SMC-YSP-seoul,inh,0,2.2.1.1.1
15353,S0085_01,inh,0,2.2.1.1.1
15366,S0066_01,inh,0,2.2.1.1.1
15678,CS5588-LDJ7652-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
31382,CS5547-LDJ7607-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
32149,CS5553-LDJ7612-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
32812,MFS-30_lib45960,inh,0,2.2.1.1.1
32916,MFS-80_lib47067,inh,0,2.2.1.1.1
33007,TEST0183,inh,0,2.2.1.1.1
36413,S0170_01,inh,0,2.2.1.1.1
37141,Test1171,inh,0,2.2.1.1.1
37765,Test1195,inh,0,2.2.1.1.1
39611,S0265_C,inh,0,2.2.1.1.1
39624,S0256_C,inh,0,2.2.1.1.1
39676,S0250_C,inh,0,2.2.1.1.1
39702,S0251_C,inh,0,2.2.1.1.1
39715,S0254_C,inh,0,2.2.1.1.1
39741,S0248_C,inh,0,2.2.1.1.1
39780,S0249_C,inh,0,2.2.1.1.1
39793,S0246_C,inh,0,2.2.1.1.1
39819,S0230_C,inh,0,2.2.1.1.1
39832,S0245_C,inh,0,2.2.1.1.1
53794,S0100_01,inh,0,2.2.1.1.1
53807,S0157_01,inh,0,2.2.1.1.1
53833,S0107_01,inh,0,2.2.1.1.1
53859,S0150_01,inh,0,2.2.1.1.1
54704,S0188_01,inh,0,2.2.1.1.1
54756,S0190_01,inh,0,2.2.1.1.1
55263,CS5534-LDJ7598-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
56953,S0141_01,inh,0,2.2.1.1.1
56979,S0225_01,inh,0,2.2.1.1.1
56992,S0079_01,inh,0,2.2.1.1.1
57343,Test1411,inh,0,2.2.1.1.1
57538,Test1440,inh,0,2.2.1.1.1
57772,Test1479,inh,0,2.2.1.1.1
58201,Test1493,inh,0,2.2.1.1.1
58422,S0083_sub,inh,0,2.2.1.1.1
58435,S0202_sub,inh,0,2.2.1.1.1
61009,Test247,inh,0,2.2.1.1.1
65026,S0066_C,inh,0,2.2.1.1.1
65052,S0064_C,inh,0,2.2.1.1.1
65091,S0031_C,inh,0,2.2.1.1.1
65104,S0055_C,inh,0,2.2.1.1.1
75023,S0256_01,inh,0,2.2.1.1.1
75049,S0223_01,inh,0,2.2.1.1.1
75075,S0201_01,inh,0,2.2.1.1.1
75101,T0107C,inh,0,2.2.1.1.1
75114,S0030_01,inh,0,2.2.1.1.1
75127,S0142_01,inh,0,2.2.1.1.1
75140,S0031_01,inh,0,2.2.1.1.1
75166,S0130_01,inh,0,2.2.1.1.1
75179,S0004_01,inh,0,2.2.1.1.1
75192,S0265_01,inh,0,2.2.1.1.1
75205,S0250_01,inh,0,2.2.1.1.1
75218,S0008_01,inh,0,2.2.1.1.1
75231,S0165_01,inh,0,2.2.1.1.1
75348,Test618,inh,0,2.2.1.1.1
75465,Test670,inh,0,2.2.1.1.1
75543,Test643,inh,0,2.2.1.1.1
75556,Test642,inh,0,2.2.1.1.1
75582,Test672,inh,0,2.2.1.1.1
75595,Test627,inh,0,2.2.1.1.1
75621,Test612,inh,0,2.2.1.1.1
75634,Test625,inh,0,2.2.1.1.1
75647,Test680,inh,0,2.2.1.1.1
75660,Test684,inh,0,2.2.1.1.1
75829,Test601,inh,0,2.2.1.1.1
75842,Test675,inh,0,2.2.1.1.1
75894,Test623,inh,0,2.2.1.1.1
75920,Test678,inh,0,2.2.1.1.1
75946,Test683,inh,0,2.2.1.1.1
76128,Test688,inh,0,2.2.1.1.1
76141,Test686,inh,0,2.2.1.1.1
76232,Test644,inh,0,2.2.1.1.1
76310,Test609,inh,0,2.2.1.1.1
76336,Test628,inh,0,2.2.1.1.1
76349,Test607,inh,0,2.2.1.1.1
76375,Test682,inh,0,2.2.1.1.1
76388,Test622,inh,0,2.2.1.1.1
76401,Test673,inh,0,2.2.1.1.1
76427,Test602,inh,0,2.2.1.1.1
76440,Test668,inh,0,2.2.1.1.1
76466,Test669,inh,0,2.2.1.1.1
76492,Test603,inh,0,2.2.1.1.1
76518,Test626,inh,0,2.2.1.1.1
76531,Test681,inh,0,2.2.1.1.1
76739,S0089_01,inh,0,2.2.1.1.1
76752,Test778,inh,0,2.2.1.1.1
76921,Test716,inh,0,2.2.1.1.1
77012,Test741,inh,0,2.2.1.1.1
77077,Test763,inh,0,2.2.1.1.1
77129,Test701,inh,0,2.2.1.1.1
77155,Test775,inh,0,2.2.1.1.1
77220,Test726,inh,0,2.2.1.1.1
77233,Test727,inh,0,2.2.1.1.1
77337,Test721,inh,0,2.2.1.1.1
77363,Test702,inh,0,2.2.1.1.1
77454,Test730,inh,0,2.2.1.1.1
77519,Test772,inh,0,2.2.1.1.1
77805,Test786,inh,0,2.2.1.1.1
77961,Test731,inh,0,2.2.1.1.1
78013,Test703,inh,0,2.2.1.1.1
79573,S0254_01,inh,0,2.2.1.1.1
79586,S0220_01,inh,0,2.2.1.1.1
79599,S0251_01,inh,0,2.2.1.1.1
79612,S0249_01,inh,0,2.2.1.1.1
79625,S0212_01,inh,0,2.2.1.1.1
79638,S0214_01,inh,0,2.2.1.1.1
79742,79,inh,0,2.2.1.1.1
79755,14,inh,0,2.2.1.1.1
79833,75,inh,0,2.2.1.1.1
79963,17,inh,0,2.2.1.1.1
80171,72,inh,0,2.2.1.1.1
80444,16,inh,0,2.2.1.1.1
80652,65,inh,0,2.2.1.1.1
80834,S0209_01,inh,0,2.2.1.1.1
81055,CS5461-LDJ7594-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
81705,S0255_01,inh,0,2.2.1.1.1
82069,S0055_sub2,inh,0,2.2.1.1.1
82082,S0055_sub3,inh,0,2.2.1.1.1
82719,Newref,inh,0,2.2.1.1.1
82836,249_01_RefAl,inh,0,2.2.1.1.1
82862,130_01_RefAl,inh,0,2.2.1.1.1
82875,142_01_RefAl,inh,0,2.2.1.1.1
83109,Test343,inh,0,2.2.1.1.1
84994,S0176_01,inh,0,2.2.1.1.1
85280,CS5572-LDJ7642-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
85306,107-01_S6_L001,inh,0,2.2.1.1.1
85397,Test1251,inh,0,2.2.1.1.1
85449,Test1262,inh,0,2.2.1.1.1
85553,Test1266,inh,0,2.2.1.1.1
85631,Test1254,inh,0,2.2.1.1.1
85722,Test1264,inh,0,2.2.1.1.1
85761,Test1260,inh,0,2.2.1.1.1
85813,Test1275,inh,0,2.2.1.1.1
85878,Test1261,inh,0,2.2.1.1.1
85943,Test1267,inh,0,2.2.1.1.1
85969,Test1273,inh,0,2.2.1.1.1
85982,Test1259,inh,0,2.2.1.1.1
85995,Test1244,inh,0,2.2.1.1.1
86073,Test1247,inh,0,2.2.1.1.1
86177,Test1238,inh,0,2.2.1.1.1
86190,Test1241,inh,0,2.2.1.1.1
86216,Test1252,inh,0,2.2.1.1.1
86307,Test1246,inh,0,2.2.1.1.1
86346,Test1276,inh,0,2.2.1.1.1
86372,Test1263,inh,0,2.2.1.1.1
86398,Test1256,inh,0,2.2.1.1.1
86463,Test1269,inh,0,2.2.1.1.1
86580,Test1242,inh,0,2.2.1.1.1
86645,CS5546-LDJ7606-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
86749,S0150_C,inh,0,2.2.1.1.1
86762,S0083_C,inh,0,2.2.1.1.1
86775,S0085_C,inh,0,2.2.1.1.1
86788,S0079_C,inh,0,2.2.1.1.1
86801,S0100_C,inh,0,2.2.1.1.1
86814,S0107_C,inh,0,2.2.1.1.1
86827,S0089_C,inh,0,2.2.1.1.1
86866,S0142_C,inh,0,2.2.1.1.1
86879,S0070_C,inh,0,2.2.1.1.1
86905,S0141_C,inh,0,2.2.1.1.1
86931,S0130_C,inh,0,2.2.1.1.1
86944,S0161_C,inh,0,2.2.1.1.1
90272,Test1342,inh,0,2.2.1.1.1
90298,Test1332,inh,0,2.2.1.1.1
90493,Test1368,inh,0,2.2.1.1.1
90610,Test1333,inh,0,2.2.1.1.1
90974,Test1354,inh,0,2.2.1.1.1
91117,Test1391,inh,0,2.2.1.1.1
91195,S0180_01,inh,0,2.2.1.1.1
91208,S0047_01,inh,0,2.2.1.1.1
91221,S0211_01,inh,0,2.2.1.1.1
91234,S0246_01,inh,0,2.2.1.1.1
91468,Test1076,inh,0,2.2.1.1.1
91494,Test1022,inh,0,2.2.1.1.1
91546,Test1093,inh,0,2.2.1.1.1
91585,Test1070,inh,0,2.2.1.1.1
91663,Test1033,inh,0,2.2.1.1.1
91702,Test1087,inh,0,2.2.1.1.1
91806,Test1062,inh,0,2.2.1.1.1
91819,Test1083,inh,0,2.2.1.1.1
91845,Test1024,inh,0,2.2.1.1.1
91897,Test1048,inh,0,2.2.1.1.1
91910,Test1031,inh,0,2.2.1.1.1
91923,Test1040,inh,0,2.2.1.1.1
91988,Test1097,inh,0,2.2.1.1.1
92066,Test1028,inh,0,2.2.1.1.1
92092,Test1081,inh,0,2.2.1.1.1
92170,Test1018,inh,0,2.2.1.1.1
92183,Test1044,inh,0,2.2.1.1.1
92196,Test1021,inh,0,2.2.1.1.1
92248,Test1084,inh,0,2.2.1.1.1
92274,Test1094,inh,0,2.2.1.1.1
92300,Test1056,inh,0,2.2.1.1.1
92365,Test1012,inh,0,2.2.1.1.1
92417,Test1029,inh,0,2.2.1.1.1
92495,Test1068,inh,0,2.2.1.1.1
92508,Test1051,inh,0,2.2.1.1.1
92534,Test1019,inh,0,2.2.1.1.1
92547,Test1095,inh,0,2.2.1.1.1
92560,Test1092,inh,0,2.2.1.1.1
92625,Test1082,inh,0,2.2.1.1.1
92651,Test1017,inh,0,2.2.1.1.1
92703,Test1085,inh,0,2.2.1.1.1
95940,Test538,inh,0,2.2.1.1.1
95979,Test559,inh,0,2.2.1.1.1
95992,Test533,inh,0,2.2.1.1.1
96005,Test575,inh,0,2.2.1.1.1
96044,Test536,inh,0,2.2.1.1.1
96070,Test573,inh,0,2.2.1.1.1
96109,Test521,inh,0,2.2.1.1.1
96122,Test556,inh,0,2.2.1.1.1
96148,Test535,inh,0,2.2.1.1.1
96174,Test552,inh,0,2.2.1.1.1
96200,Test504,inh,0,2.2.1.1.1
96265,Test558,inh,0,2.2.1.1.1
96291,Test525,inh,0,2.2.1.1.1
96317,Test542,inh,0,2.2.1.1.1
96369,Test574,inh,0,2.2.1.1.1
96421,Test563,inh,0,2.2.1.1.1
96460,Test527,inh,0,2.2.1.1.1
96551,Test530,inh,0,2.2.1.1.1
96577,Test531,inh,0,2.2.1.1.1
96616,Test555,inh,0,2.2.1.1.1
96629,Test579,inh,0,2.2.1.1.1
96681,Test557,inh,0,2.2.1.1.1
96694,Test577,inh,0,2.2.1.1.1
96863,Test502,inh,0,2.2.1.1.1
96928,Test570,inh,0,2.2.1.1.1
96941,Test578,inh,0,2.2.1.1.1
96954,Test564,inh,0,2.2.1.1.1
96993,Test540,inh,0,2.2.1.1.1
97097,Test537,inh,0,2.2.1.1.1
97136,Test584,inh,0,2.2.1.1.1
97149,Test581,inh,0,2.2.1.1.1
97175,Test539,inh,0,2.2.1.1.1
97188,Test562,inh,0,2.2.1.1.1
97318,S0008_01_fastp,inh,0,2.2.1.1.1
97383,CS5525-LDJ7597-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
97409,CS5578-LDJ7647-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
97864,Test907,inh,0,2.2.1.1.1
98501,Test906,inh,0,2.2.1.1.1
99645,ERR067655,inh,0,2.2.1.1.1
99697,CS5610-LDJ7624-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
99827,Test460,inh,0,2.2.1.1.1
99892,Test463,inh,0,2.2.1.1.1
99970,Test498,inh,0,2.2.1.1.1
99996,Test500,inh,0,2.2.1.1.1
100009,Test466,inh,0,2.2.1.1.1
100048,Test467,inh,0,2.2.1.1.1
100165,Test455,inh,0,2.2.1.1.1
100230,Test494,inh,0,2.2.1.1.1
100243,Test451,inh,0,2.2.1.1.1
100269,Test479,inh,0,2.2.1.1.1
100347,Test484,inh,0,2.2.1.1.1
100568,Test477,inh,0,2.2.1.1.1
100685,Test448,inh,0,2.2.1.1.1
100724,Test489,inh,0,2.2.1.1.1
100880,Test491,inh,0,2.2.1.1.1
101036,Test495,inh,0,2.2.1.1.1
103636,107_01_HostUn,inh,0,2.2.1.1.1
103701,CS5576-LDJ7645-W1_L3_1.fq.sorted,inh,0,2.2.1.1.1
103714,S0245_01,inh,0,2.2.1.1.1
103727,S0224_01,inh,0,2.2.1.1.1
103740,S0230_01,inh,0,2.2.1.1.1
52,TEST0245,inh,1,2.2.1.1.1
117,TEST0249,inh,1,2.2.1.1.1
1066,Serialsamples.XD00902327.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1079,Serialsamples.XD00422725.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1092,Serialsamples.XD00759101.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1105,Serialsamples.XD00902339.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1131,Serialsamples.XD00981748.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1144,Serialsamples.XD00442082.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1157,Serialsamples.XD00761832.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1209,Serialsamples.XD00127632.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1222,Serialsamples.XD00193220.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1248,Serialsamples.XD00134059.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1300,Serialsamples.XD00422412.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1339,Serialsamples.XD00492815.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1352,Serialsamples.XD00772001.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1365,Serialsamples.XD00157235.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1378,Serialsamples.XD00788391.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1469,Serialsamples.XD00905897.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1495,Serialsamples.XD00752314.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1508,Serialsamples.XD00198627.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1534,Serialsamples.XD00492816.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1547,Serialsamples.XD00492819.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
1599,Serialsamples.XD00456534.dedup_reads.bam.indelqualed_reads.bam.vars,inh,1,2.2.1.1.1
3185,CS5607-LDJ7621-W1_L3_1.fq.sorted,inh,1,2.2.1.1.1
3302,TEST0197,inh,1,2.2.1.1.1
4251,Test093,inh,1,2.2.1.1.1
5213,Test113,inh,1,2.2.1.1.1
5291,Test177,inh,1,2.2.1.1.1
5369,Test197,inh,1,2.2.1.1.1
5473,Test178,inh,1,2.2.1.1.1
5746,Test166,inh,1,2.2.1.1.1
6305,TEST0166,inh,1,2.2.1.1.1
8112,YA00085751,inh,1,2.2.1.1.1
8684,YA00085750,inh,1,2.2.1.1.1
8736,YA00085749,inh,1,2.2.1.1.1
10101,TS-1247-LDC9278_L2_1.fq.sorted,inh,1,2.2.1.1.1
11375,Test831,inh,1,2.2.1.1.1
11713,Test842,inh,1,2.2.1.1.1
11908,Test813,inh,1,2.2.1.1.1
11999,Test832,inh,1,2.2.1.1.1
15457,8-2018 QC_IonXpress_028,inh,1,2.2.1.1.1
15951,TEST0233,inh,1,2.2.1.1.1
16016,TEST0243,inh,1,2.2.1.1.1
16107,TEST0242,inh,1,2.2.1.1.1
16185,TEST0225,inh,1,2.2.1.1.1
16211,TEST0244,inh,1,2.2.1.1.1
16237,TEST0239,inh,1,2.2.1.1.1
31434,CS-5508-LDC9263_L2_1.fq.sorted,inh,1,2.2.1.1.1
31499,YA00069278,inh,1,2.2.1.1.1
32760,CS5557-LDJ7635-W1_L3_1.fq.sorted,inh,1,2.2.1.1.1
32799,CS5552-LDJ7611-W1_L3_1.fq.sorted,inh,1,2.2.1.1.1
33046,TEST0177,inh,1,2.2.1.1.1
33111,TEST0178,inh,1,2.2.1.1.1
36452,CS-5511-LDC9275_L2_1.fq.sorted,inh,1,2.2.1.1.1
36582,CS5570-LDJ7640-W1_L3_1.fq.sorted,inh,1,2.2.1.1.1
37076,Test1130,inh,1,2.2.1.1.1
37739,Test1116,inh,1,2.2.1.1.1
37791,Test1142,inh,1,2.2.1.1.1
38103,BAT-44-LDC9271_L2_1.fq.sorted,inh,1,2.2.1.1.1
39468,CS-5471-LDC9255_L2_1.fq.sorted,inh,1,2.2.1.1.1
39845,TEST0294,inh,1,2.2.1.1.1
39910,TEST0290,inh,1,2.2.1.1.1
39923,TEST0285,inh,1,2.2.1.1.1
39936,TEST0256,inh,1,2.2.1.1.1
39949,TEST0272,inh,1,2.2.1.1.1
39962,TEST0284,inh,1,2.2.1.1.1
40040,TEST0275,inh,1,2.2.1.1.1
40079,TEST0270,inh,1,2.2.1.1.1
40092,TEST0261,inh,1,2.2.1.1.1
40105,TEST0296,inh,1,2.2.1.1.1
40131,TEST0297,inh,1,2.2.1.1.1
40209,TEST0269,inh,1,2.2.1.1.1
40235,TEST0257,inh,1,2.2.1.1.1
40261,TEST0279,inh,1,2.2.1.1.1
40287,TEST0263,inh,1,2.2.1.1.1
40300,TEST0258,inh,1,2.2.1.1.1
40365,TEST0283,inh,1,2.2.1.1.1
40378,TEST0288,inh,1,2.2.1.1.1
40443,TEST0287,inh,1,2.2.1.1.1
40456,TEST0262,inh,1,2.2.1.1.1
40469,TEST0295,inh,1,2.2.1.1.1
53872,CS5463-LDJ7657-W1_L3_1.fq.sorted,inh,1,2.2.1.1.1
